,s,survival F
857,858.5,2.880418153949904e-05
858,859.5,2.864649274925135e-05
859,860.5,2.8489218623417578e-05
860,861.5,2.833235759147623e-05
861,862.5,2.8175908090788404e-05
862,863.5,2.801986856648675e-05
863,864.5,2.786423747125344e-05
864,865.5,2.7709013265542204e-05
865,866.5,2.7554194417134248e-05
866,867.5,2.7399779401582336e-05
867,868.5,2.7245766701877727e-05
868,869.5,2.7092154808339153e-05
869,870.5,2.6938942218723838e-05
870,871.5,2.678612743811648e-05
871,872.5,2.663370897892925e-05
872,873.5,2.6481685360901785e-05
873,874.5,2.6330055110879158e-05
874,875.5,2.6178816763033907e-05
875,876.5,2.6027968858421957e-05
876,877.5,2.5877509945426702e-05
877,878.5,2.572743857931492e-05
878,879.5,2.5577753322458818e-05
879,880.5,2.5428452744113983e-05
880,881.5,2.5279535420419386e-05
881,882.5,2.5130999934508402e-05
882,883.5,2.4982844876397792e-05
883,884.5,2.483506884265463e-05
884,885.5,2.4687670436840392e-05
885,886.5,2.4540648269066878e-05
886,887.5,2.4394000956329265e-05
887,888.5,2.4247727121951e-05
888,889.5,2.410182539613892e-05
889,890.5,2.3956294415428125e-05
890,891.5,2.381113282312608e-05
891,892.5,2.3666339268757497e-05
892,893.5,2.3521912408508427e-05
893,894.5,2.337785090478217e-05
894,895.5,2.3234153426421322e-05
895,896.5,2.3090818648707767e-05
896,897.5,2.2947845253140642e-05
897,898.5,2.280523192732531e-05
898,899.5,2.2662977365306425e-05
899,900.5,2.2521080267234872e-05
900,901.5,2.2379539339256738e-05
901,902.5,2.223835329384638e-05
902,903.5,2.2097520849584384e-05
903,904.5,2.1957040730824495e-05
904,905.5,2.1816911668137706e-05
905,906.5,2.1677132397979193e-05
906,907.5,2.1537701662799336e-05
907,908.5,2.1398618210821674e-05
908,909.5,2.1259880796375974e-05
909,910.5,2.1121488179343118e-05
910,911.5,2.098343912559919e-05
911,912.5,2.0845732406682416e-05
912,913.5,2.0708366799904177e-05
913,914.5,2.0571341088349016e-05
914,915.5,2.043465406065259e-05
915,916.5,2.0298304511112697e-05
916,917.5,2.0162291239578245e-05
917,918.5,2.0026613051560282e-05
918,919.5,1.9891268758120972e-05
919,920.5,1.975625717576257e-05
920,921.5,1.9621577126427425e-05
921,922.5,1.9487227437609e-05
922,923.5,1.935320694212983e-05
923,924.5,1.9219514478252542e-05
924,925.5,1.9086148889568832e-05
925,926.5,1.895310902499947e-05
926,927.5,1.8820393738683272e-05
927,928.5,1.8688001890088124e-05
928,929.5,1.855593234389996e-05
929,930.5,1.8424183970022767e-05
930,931.5,1.829275564346755e-05
931,932.5,1.816164624446337e-05
932,933.5,1.8030854658346307e-05
933,934.5,1.790037977544845e-05
934,935.5,1.7770220491319932e-05
935,936.5,1.7640375706395872e-05
936,937.5,1.751084432610739e-05
937,938.5,1.7381625260992628e-05
938,939.5,1.7252717426363695e-05
939,940.5,1.71241197425287e-05
940,941.5,1.6995831134680728e-05
941,942.5,1.6867850533008877e-05
942,943.5,1.6740176872254153e-05
943,944.5,1.661280909215357e-05
944,945.5,1.6485746137218094e-05
945,946.5,1.6358986956621635e-05
946,947.5,1.623253050442308e-05
947,948.5,1.6106375739233236e-05
948,949.5,1.598052162432584e-05
949,950.5,1.5854967127748587e-05
950,951.5,1.5729711222101095e-05
951,952.5,1.560475288464591e-05
952,953.5,1.548009109708648e-05
953,954.5,1.5355724845789176e-05
954,955.5,1.5231653121561273e-05
955,956.5,1.5107874919761954e-05
956,957.5,1.4984389240191298e-05
957,958.5,1.4861195087090273e-05
958,959.5,1.4738291469251763e-05
959,960.5,1.4615677399687499e-05
960,961.5,1.4493351895850104e-05
961,962.5,1.4371313979522071e-05
962,963.5,1.4249562676926786e-05
963,964.5,1.412809701850648e-05
964,965.5,1.4006916038922235e-05
965,966.5,1.3886018777164999e-05
966,967.5,1.3765404276555593e-05
967,968.5,1.3645071584411639e-05
968,969.5,1.352501975238063e-05
969,970.5,1.3405247836217882e-05
970,971.5,1.3285754895897561e-05
971,972.5,1.3166539995501658e-05
972,973.5,1.3047602203108966e-05
973,974.5,1.2928940590906102e-05
974,975.5,1.281055423518751e-05
975,976.5,1.269244221635546e-05
976,977.5,1.2574603618586977e-05
977,978.5,1.2457037530277937e-05
978,979.5,1.2339743043709994e-05
979,980.5,1.2222719255050585e-05
980,981.5,1.2105965264463947e-05
981,982.5,1.1989480175889078e-05
982,983.5,1.18732630973728e-05
983,984.5,1.1757313140736692e-05
984,985.5,1.1641629421577093e-05
985,986.5,1.1526211059265101e-05
986,987.5,1.1411057177168615e-05
987,988.5,1.1296166902319271e-05
988,989.5,1.1181539365523463e-05
989,990.5,1.106717370125132e-05
990,991.5,1.0953069047747732e-05
991,992.5,1.0839224547032345e-05
992,993.5,1.072563934478854e-05
993,994.5,1.0612312590252415e-05
994,995.5,1.0499243436323802e-05
995,996.5,1.038643103967729e-05
996,997.5,1.0273874560429164e-05
997,998.5,1.0161573162359439e-05
998,999.5,1.0049526012800847e-05
999,1000.5,9.937732282638834e-06
1000,1001.5,9.826191146200536e-06
1001,1002.5,9.714901781476826e-06
1002,1003.5,9.603863369789245e-06
1003,1004.5,9.493075096123071e-06
1004,1005.5,9.382536148794252e-06
1005,1006.5,9.272245719449401e-06
1006,1007.5,9.162203003398872e-06
1007,1008.5,9.052407199172663e-06
1008,1009.5,8.942857508853486e-06
1009,1010.5,8.833553137632677e-06
1010,1011.5,8.72449329436531e-06
1011,1012.5,8.615677190904059e-06
1012,1013.5,8.507104042654312e-06
1013,1014.5,8.398773068352128e-06
1014,1015.5,8.290683489731165e-06
1015,1016.5,8.182834532077798e-06
1016,1017.5,8.075225423787025e-06
1017,1018.5,7.967855396584511e-06
1018,1019.5,7.860723685193527e-06
1019,1020.5,7.753829527779033e-06
1020,1021.5,7.647172165614613e-06
1021,1022.5,7.540750842971455e-06
1022,1023.5,7.434564807451416e-06
1023,1024.5,7.328613309764975e-06
1024,1025.5,7.222895603731239e-06
1025,1026.5,7.117410946166913e-06
1026,1027.5,7.012158597108353e-06
1027,1028.5,6.907137819589515e-06
1028,1029.5,6.802347879641957e-06
1029,1030.5,6.6977880464058615e-06
1030,1031.5,6.5934575921300365e-06
1031,1032.5,6.489355791838847e-06
1032,1033.5,6.385481923776304e-06
1033,1034.5,6.2818352690729995e-06
1034,1035.5,6.178415111746105e-06
1035,1036.5,6.075220738810394e-06
1036,1037.5,5.972251440278242e-06
1037,1038.5,5.869506508937583e-06
1038,1039.5,5.766985240684974e-06
1039,1040.5,5.664686934081509e-06
1040,1041.5,5.5626108905748595e-06
1041,1042.5,5.460756414721324e-06
1042,1043.5,5.359122813630712e-06
1043,1044.5,5.257709397299415e-06
1044,1045.5,5.156515478721424e-06
1045,1046.5,5.055540373444245e-06
1046,1047.5,4.954783399901963e-06
1047,1048.5,4.854243879415243e-06
1048,1049.5,4.753921135858263e-06
1049,1050.5,4.6538144959917815e-06
1050,1051.5,4.553923289241091e-06
1051,1052.5,4.454246847807042e-06
1052,1053.5,4.354784506443998e-06
1053,1054.5,4.255535602792904e-06
1054,1055.5,4.1564994770482144e-06
1055,1056.5,4.057675472179945e-06
1056,1057.5,3.959062933600599e-06
1057,1058.5,3.860661209609262e-06
1058,1059.5,3.7624696508364863e-06
1059,1060.5,3.664487610799405e-06
1060,1061.5,3.5667144454576416e-06
1061,1062.5,3.4691495134353545e-06
1062,1063.5,3.3717921759102154e-06
1063,1064.5,3.2746417965023866e-06
1064,1065.5,3.1776977414965657e-06
1065,1066.5,3.080959379730963e-06
1066,1067.5,2.98442608248628e-06
1067,1068.5,2.8880972235967306e-06
1068,1069.5,2.7919721793390195e-06
1069,1070.5,2.6960503285433646e-06
1070,1071.5,2.600331052482474e-06
1071,1072.5,2.504813734871547e-06
1072,1073.5,2.4094977619792957e-06
1073,1074.5,2.3143825222948777e-06
1074,1075.5,2.2194674068609643e-06
1075,1076.5,2.124751809162717e-06
1076,1077.5,2.030235125016766e-06
1077,1078.5,1.935916752682232e-06
1078,1079.5,1.8417960927497035e-06
1079,1080.5,1.7478725482522606e-06
1080,1081.5,1.6541455244434289e-06
1081,1082.5,1.5606144290192248e-06
1082,1083.5,1.467278672007133e-06
1083,1084.5,1.3741376656550841e-06
1084,1085.5,1.2811908246534998e-06
1085,1086.5,1.1884375659132473e-06
1086,1087.5,1.0958773086766627e-06
1087,1088.5,1.0035094742955053e-06
1088,1089.5,9.113334866750478e-07
1089,1090.5,8.19348771718964e-07
1090,1091.5,7.275547576623964e-07
1091,1092.5,6.359508749609333e-07
1092,1093.5,5.445365564016313e-07
1093,1094.5,4.533112367699488e-07
1094,1095.5,3.622743532938344e-07
1095,1096.5,2.7142534519963846e-07
1096,1097.5,1.8076365393415728e-07
1097,1098.5,9.028872316463321e-08
1098,1099.5,-1.3322676295501878e-15
